seller_region,country_code,brand,asin,reporting_date,top_bsr_position,bot_bsr_position,sales,performance,units,discounts,cogs,refunds,sde1,sessions_mobile,sessions_browser,sessions,pageviews_mobile,pageviews_browser,pageviews,topbsr_sales,botbsr_sales,units_sales,refunds_sales,sessionsmobile_sales,pageviews_sales,topbsr_sde1,botbsr_sde1,units_sde1,refunds_sde1,sessionsmobile_sde1,pageviews_sde1,topbsr_units,botbsr_units,units_units,refunds_units,sessionsmobile_units,pageviews_units
na,us,matcha-dna,B077572GG8,2023-11-09,3.0,997.0,5679.99,1.019332284,235,-42.59,-1339.5,-64.43,1072.4500000000003,470,296,766,770,411,1181,0.000528169943961169,0.17552847804309515,0.041373312,-0.01134333,0.082746625,0.207922901,0.002797333209007412,0.92964706979346334,0.21912443470558063,-0.060077392885449193,0.43824886941116126,1.1012168399459179,0.01276595744680851,4.2425531914893613,1.0,-0.274170213,2,5.025531915
na,us,matcha-dna,B077572GG8,2023-09-10,4.0,1020.0,5727.79,1.02884382,206,-98.16,-1106.22,,1501.8800000000003,494,258,752,1109,429,1538,0.00069834962524813237,0.17807915443827374,0.035965006,,0.086246179,0.268515431,0.0026633286281194232,0.67914880017045287,0.13716142434815029,,0.32892108557274874,1.0240498575119181,0.019417475728155338,4.9514563106796112,1.0,,2.398058252,7.466019417
na,us,matcha-dna,B077572GG8,2023-12-04,4.0,1525.0,6028.13,1.072403119,254,-75.15,-1447.8,-143.74,1024.4900000000002,426,289,715,1154,447,1601,0.00066355569637682,0.25298060924366261,0.042135787,-0.023844874,0.070668682,0.265588167,0.0039043816923542436,1.4885455202100555,0.24792823746449447,-0.14030395611474974,0.41581665023572695,1.562728772364786,0.015748031496062992,6.0039370078740157,1.0,-0.565905512,1.677165354,6.303149606
na,us,matcha-dna,B077572GG8,2023-10-24,3.0,992.0,5226.06,0.929264887,198,-126.45,-1128.6,-62.24,1146.94,436,277,713,692,412,1104,0.00057404622220181168,0.18981795080806571,0.037887051,-0.011909546,0.083428051,0.21124901,0.00261565557047448,0.86491010863689466,0.17263326765131567,-0.054266134235443873,0.38014194290895775,0.96256124993460856,0.015151515151515152,5.01010101010101,1.0,-0.314343434,2.202020202,5.575757576
na,us,matcha-dna,B077572GG8,2023-12-03,4.0,1499.0,5495.28,0.974030141,231,-68.19,-1316.7,-117.59,824.4799999999999,490,239,729,1354,401,1755,0.00072789739558311859,0.27277954899477369,0.042036075,-0.021398364,0.089167431,0.319364982,0.0048515427906074141,1.8181156607801283,0.28017659615757812,-0.14262322918688145,0.59431399184940814,2.128614399379003,0.017316017316017316,6.4891774891774894,1.0,-0.509047619,2.121212121,7.597402597
na,us,matcha-dna,B077572GG8,2023-10-02,3.0,810.0,8499.37,1.427512044,353,-95.93,-2012.1,-106.79,1909.0600000000002,538,426,964,852,588,1440,0.00035296733757913818,0.0953011811463673,0.04153249,-0.012564461,0.063298809,0.169424322,0.0015714540140173696,0.42429258378468981,0.18490775564937717,-0.055938524718971636,0.28181408651378165,0.7542979267283374,0.0084985835694051,2.2946175637393766,1.0,-0.302521246,1.52407932,4.079320113
na,us,matcha-dna,B077572GG8,2023-10-25,3.0,1171.0,6134,1.023188856,232,-82.33,-1322.4,-141.72,1516.6000000000004,414,305,719,630,440,1070,0.000489077274209325,0.19090316269970656,0.037821976,-0.02310401,0.067492664,0.174437561,0.0019781089278649608,0.77212185150995627,0.15297375708822361,-0.093445865752340734,0.27297903204536456,0.70552551760516924,0.012931034482758621,5.0474137931034484,1.0,-0.610862069,1.784482759,4.612068966
na,us,matcha-dna,B077572GG8,2023-06-26,3.0,480.0,8564.99,1.660561054,312,-113.65,-1853.28,-103.9,2662.1000000000004,622,408,1030,952,531,1483,0.00035026310596976765,0.056042096955162823,0.036427363,-0.012130779,0.072621217,0.173146729,0.0011269298673979187,0.180308778783667,0.11720070620938355,-0.039029337740881256,0.23365012584050182,0.55707899778370451,0.0096153846153846159,1.5384615384615385,1.0,-0.333012821,1.993589744,4.753205128
na,us,matcha-dna,B077572GG8,2023-07-22,3.0,808.0,5172.45,1.002770584,193,-1044.83,-1146.42,-105.31,422.86,444,230,674,712,279,991,0.00057999594002841983,0.15621223984765439,0.037313072,-0.020359791,0.085839399,0.191591992,0.0070945466584685238,1.910797900014189,0.4564158350281417,-0.24904223620110674,1.0499929054533415,2.343565246180769,0.015544041450777202,4.1865284974093262,1.0,-0.545647668,2.300518135,5.134715026
na,us,matcha-dna,B077572GG8,2023-09-02,3.0,817.0,4286.94,0.833032805,156,-53.19,-837.72,-39.12,1074.86,401,200,601,939,309,1248,0.00069979985724082918,0.19057882778858581,0.036389593,-0.00912539,0.093539914,0.291116741,0.0027910611614535849,0.76009898963585965,0.14513518039558643,-0.036395437545354743,0.37307184191429588,1.1610814431646914,0.019230769230769232,5.2371794871794872,1.0,-0.250769231,2.570512821,8
na,us,matcha-dna,B077572GG8,2023-08-01,4.0,564.0,5841.62,1.160037052,216,-48.45,-1283.04,-117.86,1192.65,621,397,1018,927,519,1446,0.00068474156141618253,0.096548560159681732,0.036976044,-0.02017591,0.106306127,0.247534074,0.0033538758227476626,0.47289649100742043,0.18110929442837378,-0.098821951117259874,0.52068922148157459,1.21242610992328,0.018518518518518517,2.6111111111111112,1.0,-0.545648148,2.875,6.694444444
na,us,matcha-dna,B077572GG8,2023-08-10,4.0,794.0,5344.55,1.102939891,198,-216.25,-1176.12,-69.38,1238.71,444,274,718,706,370,1076,0.00074842596663891251,0.14856255437782415,0.037047085,-0.012981448,0.083075282,0.201326585,0.003229165825738066,0.64098941640900609,0.15984370837403428,-0.05600988124742675,0.35843740665692536,0.86864560712353978,0.020202020202020204,4.01010101010101,1.0,-0.35040404,2.242424242,5.434343434
na,us,matcha-dna,B077572GG8,2023-06-12,4.0,716.0,10086.75,2.039160944,515,-147.15,-3059.1,-47.02,1338.9099999999996,940,512,1452,1479,709,2188,0.00039655984335886185,0.070984211961236277,0.05105708,-0.004661561,0.093191563,0.216918234,0.0029875047613357143,0.53476335227909289,0.3846412380219732,-0.035118118469501323,0.7020636189138928,1.6341651044506356,0.0077669902912621356,1.3902912621359222,1.0,-0.091300971,1.825242718,4.248543689
na,us,matcha-dna,B077572GG8,2023-07-31,2.0,448.0,5810.87,1.205290558,215,-100.19,-1277.1,-40.74,1313.96,644,374,1018,987,486,1473,0.00034418254065226033,0.07709688910610632,0.036999623,-0.007010998,0.110826778,0.253490441,0.0015221163505738378,0.34095406252853966,0.16362750768668757,-0.031005510061189078,0.49012146488477576,1.1210386921976316,0.0093023255813953487,2.0837209302325581,1.0,-0.189488372,2.995348837,6.851162791
na,us,matcha-dna,B077572GG8,2023-10-19,2.0,866.0,6603,1.335067664,280,-130.57,-1596,-39.43,1333.5,493,299,792,783,400,1183,0.00030289262456459186,0.13115250643646828,0.042404967,-0.005971528,0.074663032,0.179160987,0.0014998125234345708,0.6494188226471691,0.20997375328083989,-0.029568803899512559,0.36970378702662166,0.88713910761154857,0.0071428571428571426,3.092857142857143,1.0,-0.140821429,1.760714286,4.225
na,us,matcha-dna,B077572GG8,2023-11-13,3.0,982.0,7246.18,1.424447214,300,-52.58,-1710,-64.14,1621.7200000000003,469,367,836,722,525,1247,0.00041401124454540182,0.13551968071452819,0.041401124,-0.00885156,0.064723758,0.172090674,0.0018498877734750756,0.60552993118417475,0.18498877734750754,-0.039550600596897113,0.2891991219199368,0.76893668450780639,0.01,3.2733333333333334,1.0,-0.2138,1.563333333,4.156666667
na,us,matcha-dna,B077572GG8,2023-09-12,4.0,896.0,5121.85,1.061303723,186,-57.99,-998.82,-71.19,1549.4900000000002,380,232,612,893,345,1238,0.00078096781436395044,0.17493679041752491,0.036315003,-0.013899275,0.074191942,0.241709539,0.0025814945562733539,0.57825478060523128,0.12003949686671096,-0.045944149365275015,0.24524198284596863,0.79897256516660309,0.021505376344086023,4.817204301075269,1.0,-0.382741935,2.043010753,6.655913978
na,us,matcha-dna,B077572GG8,2023-07-04,3.0,558.0,6310.95,1.241837952,231,-73,-1372.14,-129.02,1722.0,517,309,826,811,435,1246,0.00047536424785491886,0.088417750101014908,0.036603047,-0.020443832,0.081921105,0.197434618,0.0017421602787456446,0.3240418118466899,0.13414634146341464,-0.07492450638792103,0.30023228803716606,0.72357723577235777,0.012987012987012988,2.4155844155844157,1.0,-0.558528139,2.238095238,5.393939394
na,us,matcha-dna,B077572GG8,2023-06-02,4.0,683.0,6282.48,1.220194245,226,-54.23,-1342.44,-142.64,1825.4300000000003,448,258,706,669,341,1010,0.00063669124294864449,0.10871502973348106,0.035973055,-0.02270441,0.071309419,0.160764539,0.0021912645239751728,0.37415841746876072,0.12380644560459725,-0.078140492924954646,0.24542162668521933,0.55329429230373106,0.017699115044247787,3.02212389380531,1.0,-0.631150442,1.982300885,4.469026549
na,us,matcha-dna,B077572GG8,2023-11-05,3.0,1113.0,5814.46,1.084233371,225,-94.64,-1282.5,-61.89,1361.5,417,285,702,933,409,1342,0.00051595504999604432,0.19141932354853244,0.038696629,-0.010644153,0.071717752,0.230803892,0.0022034520749173708,0.81748071979434445,0.1652589056188028,-0.045457216305545355,0.30627983841351453,0.98567756151303709,0.013333333333333334,4.9466666666666663,1.0,-0.275066667,1.853333333,5.964444444
na,us,matcha-dna,B077572GG8,2023-09-01,3.0,855.0,5147.9,0.96090104,187,-59.93,-1004.19,-66.05,1433.1800000000003,427,236,663,1042,395,1437,0.000582761902911867,0.16608714232988209,0.036325492,-0.012830475,0.082946444,0.279142951,0.0020932471845825362,0.59657544760602288,0.13047907450564478,-0.046086325513892169,0.29793884927224767,1.0026654014150349,0.016042780748663103,4.572192513368984,1.0,-0.353208556,2.28342246,7.684491979
na,us,matcha-dna,B077572GG8,2023-08-22,3.0,674.0,6884.64,1.241676316,351,-70.68,-2084.94,-41.36,933.88,530,323,853,856,463,1319,0.00043575263194589695,0.097899091310511513,0.050983058,-0.006007576,0.076982965,0.191585907,0.0032124041632757955,0.72172013534929547,0.37585128710326809,-0.044288345397695633,0.56752473551205718,1.4123870304535915,0.0085470085470085479,1.9202279202279202,1.0,-0.117834758,1.50997151,3.757834758
na,us,matcha-dna,B077572GG8,2023-12-09,4.0,1807.0,5456.61,0.998860674,228,-87.07,-1299.6,-72.23,975.59000000000015,402,243,645,1091,411,1502,0.00073305587168590025,0.33115799003410545,0.041784185,-0.013237156,0.073672115,0.27526248,0.00410008302668129,1.8522125073032727,0.23370473252083351,-0.074037249254297388,0.41205834418146964,1.5395811765188243,0.017543859649122806,7.9254385964912277,1.0,-0.316798246,1.763157895,6.587719298
na,us,matcha-dna,B077572GG8,2023-08-26,3.0,696.0,5547.69,1.17417904,280,-63.63,-1663.2,-17.09,499.34000000000015,555,314,869,1360,481,1841,0.00054076561595907489,0.12545762290250537,0.050471457,-0.003080561,0.100041639,0.331849833,0.0060079304682180458,1.3938398686265867,0.56074017703368428,-0.0342251772339488,1.1114671366203386,3.6868666639964744,0.010714285714285714,2.4857142857142858,1.0,-0.061035714,1.982142857,6.575
na,us,matcha-dna,B077572GG8,2023-06-07,4.0,686.0,6534.93,1.459697723,234,-80.07,-1389.96,-49.24,2072.84,512,309,821,817,420,1237,0.00061209530936062056,0.10497434555534642,0.035807576,-0.007534893,0.0783482,0.189290474,0.0019297196117404141,0.330946913413481,0.11288859728681422,-0.023754848420524496,0.247004110302773,0.596765789930723,0.017094017094017096,2.9316239316239314,1.0,-0.21042735,2.188034188,5.286324786
na,us,matcha-dna,B077572GG8,2023-12-22,3.0,864.0,6377.76,1.42280425,338,-32.18,-1926.6,-16.6,454.15000000000009,529,338,867,1332,539,1871,0.00047038458643787159,0.135470760894107,0.052996663,-0.002602795,0.082944482,0.293363187,0.0066057469998899027,1.902455135968292,0.744247495320929,-0.036551800066057467,1.1648133876472528,4.1197842122646691,0.0088757396449704144,2.5562130177514795,1.0,-0.049112426,1.565088757,5.535502959
na,us,matcha-dna,B077572GG8,2023-10-12,2.0,443.0,6261.1,1.400970403,265,-46.45,-1510.5,-141.58,1322.87,520,366,886,827,485,1312,0.00031943268754691667,0.070754340291642043,0.042324831,-0.02261264,0.083052499,0.209547843,0.001511864355530022,0.33487795474989984,0.20032202710772792,-0.10702487772797026,0.39308473243780573,0.99178301722769446,0.0075471698113207548,1.6716981132075472,1.0,-0.534264151,1.962264151,4.950943396
na,us,matcha-dna,B077572GG8,2023-08-06,4.0,809.0,5017.03,1.131694693,185,-70.44,-1098.9,-110.89,935.43000000000006,601,271,872,980,385,1365,0.00079728444916614015,0.16125077984385186,0.036874406,-0.022102718,0.119791988,0.272073318,0.0042761083138235885,0.86484290647082085,0.19777000951434098,-0.11854441272997444,0.64248527415199419,1.4592219620922997,0.021621621621621623,4.3729729729729732,1.0,-0.599405405,3.248648649,7.378378378
na,us,matcha-dna,B077572GG8,2023-11-21,3.0,721.0,5953.67,1.361043283,310,-80.83,-1767,-35.52,371.7199999999998,490,355,845,774,534,1308,0.00050389087739159211,0.1211017741997793,0.052068724,-0.005966068,0.082302177,0.219696423,0.0080705907672441665,1.9396319810610148,0.83396104594856391,-0.095555794684170942,1.3181964919832139,3.5187775745184569,0.00967741935483871,2.3258064516129031,1.0,-0.114580645,1.580645161,4.219354839
na,us,matcha-dna,B077572GG8,2023-08-08,4.0,776.0,5917.57,1.351263758,218,-49.97,-1294.92,-123.56,1525.88,457,308,765,714,429,1143,0.00067595313616906948,0.13113490841679948,0.036839446,-0.020880192,0.077227646,0.193153609,0.0026214381209531549,0.508558995464912,0.14286837759194693,-0.080976223556242954,0.2994993053188979,0.74907594306236391,0.01834862385321101,3.5596330275229358,1.0,-0.566788991,2.096330275,5.243119266
na,us,matcha-dna,B077572GG8,2023-10-18,2.0,819.0,6291.42,1.41071189,265,-95.48,-1510.5,-217.25,952.98,561,320,881,890,457,1347,0.00031789325780189526,0.13017728906987611,0.042120857,-0.034531155,0.089169059,0.214101109,0.0020986799303238262,0.85940943146760684,0.278075090767907,-0.22796910743142562,0.58867972045583328,1.4134609330730969,0.0075471698113207548,3.090566037735849,1.0,-0.819811321,2.116981132,5.083018868
na,us,matcha-dna,B077572GG8,2023-07-06,3.0,600.0,7617.02,1.641067363,279,-97.53,-1657.25,-46.02,2119.6999999999994,590,444,1034,909,567,1476,0.00039385481461253873,0.078770962922507751,0.036628498,-0.006041733,0.077458114,0.193776569,0.0014152946171628064,0.28305892343256128,0.131622399396141,-0.021710619427277453,0.27834127470868525,0.6963249516441008,0.010752688172043012,2.150537634408602,1.0,-0.164946237,2.114695341,5.290322581
na,us,matcha-dna,B077572GG8,2023-06-10,5.0,698.0,5255.61,1.125190008,191,-57.11,-1134.54,-46.59,1592.26,441,248,689,715,328,1043,0.00095136435161665355,0.13281046348568482,0.036342118,-0.008864813,0.083910336,0.198454604,0.0031401906723776268,0.43837061786391668,0.11995528368482535,-0.029260296685214727,0.2769648173037067,0.655043774257973,0.026178010471204188,3.6544502617801049,1.0,-0.243926702,2.308900524,5.460732984
na,us,matcha-dna,B077572GG8,2023-12-21,4.0,955.0,7250.4,1.514730056,383,-27.36,-2183.1,-56.22,615.04999999999973,540,352,892,1278,561,1839,0.00055169369965795,0.13171687079333555,0.052824672,-0.007754055,0.074478649,0.253641178,0.006503536297861965,1.5527192911145442,0.62271360052028313,-0.091407202666449916,0.87797740021136528,2.9900008129420383,0.010443864229765013,2.4934725848563968,1.0,-0.146788512,1.409921671,4.80156658
na,us,matcha-dna,B077572GG8,2023-07-30,2.0,496.0,7526.73,1.504787437,394,-154.43,-2340.36,-57.54,392.5,906,535,1441,1403,695,2098,0.00026571964186306669,0.065898471182040549,0.052346769,-0.007644754,0.120370998,0.278739904,0.0050955414012738851,1.2636942675159235,1.0038216560509554,-0.14659872611464969,2.30828025477707,5.3452229299363054,0.005076142131979695,1.2588832487309645,1.0,-0.146040609,2.299492386,5.324873096
na,us,matcha-dna,B077572GG8,2023-11-07,3.0,989.0,6303.06,1.244273387,271,-56.92,-1544.71,-18.51,1328.53,449,309,758,976,485,1461,0.00047595929596100936,0.15690791456847944,0.04299499,-0.002936669,0.071235241,0.231792177,0.0022581349310892489,0.74443181561575578,0.20398485544172884,-0.013932692524820668,0.33796752801969093,1.0997117114404642,0.01107011070110701,3.6494464944649447,1.0,-0.068302583,1.656826568,5.391143911
na,us,matcha-dna,B077572GG8,2023-06-14,4.0,716.0,9109.2,1.757526256,470,-264.56,-2791.8,-155.44,772.76000000000022,952,517,1469,1488,731,2219,0.00043911649760681505,0.07860185307161989,0.051596188,-0.017064067,0.104509726,0.243599877,0.00517625135876598,0.92654899321911044,0.60820953465500271,-0.20114912780164598,1.2319478233863033,2.8715254412754274,0.00851063829787234,1.5234042553191489,1.0,-0.330723404,2.025531915,4.721276596
na,us,matcha-dna,B077572GG8,2023-08-31,3.0,872.0,4635.05,0.8937838,169,-64.97,-1003.86,-95.65,1099.8600000000001,405,215,620,936,341,1277,0.00064724220882191128,0.18813173536423555,0.036461311,-0.020636239,0.087377698,0.275509434,0.0027276198788936772,0.7928281781317621,0.15365591984434382,-0.0869656138053934,0.36822868365064643,1.1610568617824086,0.017751479289940829,5.1597633136094672,1.0,-0.565976331,2.396449704,7.556213018
na,us,matcha-dna,B077572GG8,2023-07-27,2.0,422.0,8773.92,1.606031571,458,-145.96,-2720.52,-89.46,672.75,738,491,1229,1133,684,1817,0.00022794828309353175,0.048097087732735196,0.052200157,-0.010196127,0.084112916,0.207091015,0.0029728725380899295,0.6272761055369751,0.6807878112225938,-0.13297658862876252,1.0969899665551839,2.700854700854701,0.0043668122270742356,0.92139737991266379,1.0,-0.195327511,1.611353712,3.967248908
na,us,matcha-dna,B077572GG8,2023-06-18,2.0,260.0,10019.01,1.976312936,520,-451.39,-3088.8,-83.78,925.42999999999984,1199,509,1708,1874,705,2579,0.00019962052138883981,0.025950667780549174,0.051901336,-0.008362104,0.119672503,0.257410662,0.0021611575159655515,0.28095047707552168,0.56190095415104335,-0.090530888343796953,1.2956139308213481,2.7868126168375786,0.0038461538461538464,0.5,1.0,-0.161115385,2.305769231,4.959615385
na,us,matcha-dna,B077572GG8,2023-09-17,6.0,927.0,4998.26,0.99345266,182,-80.99,-977.34,,1354.35,398,230,628,600,287,887,0.0012004177453753906,0.18546454166049783,0.036412672,,0.07962771,0.177461757,0.0044301694539816147,0.68446118064015948,0.13438180677077566,,0.29386790711411381,0.65492671761361543,0.032967032967032968,5.0934065934065931,1.0,,2.186813187,4.873626374
na,us,matcha-dna,B077572GG8,2023-07-13,5.0,855.0,6348.41,1.289728421,240,-110.38,-1425.61,-47.39,2067.01,431,305,736,647,410,1057,0.00078759878457755562,0.134679392162762,0.037804742,-0.007464861,0.067891015,0.166498383,0.0024189529803919671,0.41364095964702635,0.11610974305881441,-0.022926836348155063,0.20851374690978755,0.51136666005486175,0.020833333333333332,3.5625,1.0,-0.197458333,1.795833333,4.404166667
na,us,matcha-dna,B077572GG8,2023-06-16,2.0,322.0,9110.3,1.808663992,473,-408.42,-2809.62,-50.85,1019.6999999999998,982,469,1451,1476,750,2226,0.00021953173880113718,0.035344609946983088,0.051919256,-0.005581594,0.107790084,0.244338825,0.0019613611846621558,0.31577915073060708,0.46386192017259986,-0.049867608120035316,0.96302834166911855,2.1829949985289794,0.0042283298097251587,0.68076109936575058,1.0,-0.107505285,2.076109937,4.706131078
na,us,matcha-dna,B077572GG8,2023-10-10,3.0,668.0,19972.2,3.780098546,1053,-246.64,-6002.1,-204.51,3537.04,1304,903,2207,2243,1297,3540,0.00015020879021840358,0.033446490621964531,0.052723285,-0.010239733,0.065290754,0.177246372,0.00084816682876077173,0.18885848053739851,0.29770655689503089,-0.0578195327166218,0.36866984823468213,1.0008368579377107,0.0028490028490028491,0.63437796771130106,1.0,-0.194216524,1.238366572,3.361823362
na,us,matcha-dna,B077572GG8,2023-11-11,2.0,1053.0,5512.23,1.044724169,227,-61.62,-1293.9,-43.63,1079.59,437,261,698,703,376,1079,0.00036282956262710377,0.19102976472317013,0.041181155,-0.007915127,0.079278259,0.195746549,0.0018525551366722554,0.97537027945794241,0.21026500801230097,-0.040413490306505255,0.40478329736288782,0.99945349623468172,0.00881057268722467,4.6387665198237888,1.0,-0.192202643,1.925110132,4.753303965
